clip,ref_cx,ref_cy,vcl,lin,accel,turn,vbias
9,0.865729,0.409375,0.002523,1.000000,0.999604,0.000000,0.000000
9,0.657692,0.207452,0.135982,1.000000,0.999993,0.000000,0.707107
9,0.764731,0.093976,0.028959,1.000000,0.999965,0.000000,0.832082
9,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.553315,0.560902,0.117313,1.000000,0.999991,0.000000,0.910370
9,0.475243,0.417563,0.042404,1.000000,0.999926,0.000062,0.780869
9,0.670313,0.491667,2.653622,0.460798,1.149318,0.957588,0.817806
9,0.961625,0.895093,0.156627,1.000000,1.000014,0.000008,0.923076
9,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.819531,0.119792,1.490440,0.886007,0.661572,1.033615,-0.925547
9,0.493983,0.747606,0.012017,1.000000,1.000316,0.000000,0.707107
9,0.499270,0.032485,0.054335,1.000000,0.999983,0.000002,0.569203
9,0.507031,0.015931,0.014706,1.000000,0.999936,0.000000,1.000000
9,0.363570,0.038631,0.045569,1.000000,0.999978,0.000000,0.943859
9,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.241378,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
10,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.006151,0.789508,0.052323,1.000000,0.999981,0.000000,0.999056
10,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.315737,0.237798,0.995625,0.472950,2.291411,2.672365,-0.330351
10,0.242115,0.162733,0.034667,1.000000,0.999971,0.000000,0.923066
10,0.279823,0.224269,0.042749,1.000000,0.999977,0.000000,0.843662
10,0.253024,0.368149,0.050557,1.000000,0.999980,0.000000,0.413788
10,0.535900,0.975991,0.008286,1.000000,0.999879,0.000000,0.707107
10,0.628738,0.606645,0.009291,0.999999,0.999673,0.000292,0.800000
10,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.847188,0.754167,0.016541,1.000000,0.999530,0.000000,0.000000
10,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.865394,0.409375,0.002523,1.000000,0.999604,0.000000,0.000000
10,0.648304,0.221291,0.069937,1.000000,0.999958,0.000039,0.813738
10,0.762597,0.098243,0.028961,1.000000,0.999965,0.000000,0.832023
10,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.545265,0.576431,0.098112,1.000000,0.999990,0.000000,0.554700
10,0.471725,0.423427,0.042405,1.000000,0.999976,0.000000,0.780884
10,0.753125,0.447917,2.144258,0.579342,0.581729,0.218669,-0.447214
10,0.953637,0.920474,0.123397,1.000000,1.000016,0.000013,0.884935
10,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.767969,0.027083,2.815307,0.575322,1.511093,2.574864,-0.994692
10,0.492855,0.749110,0.012012,1.000000,0.999917,0.000000,0.707107
10,0.975781,0.335417,1.433646,0.726340,0.785852,2.263808,-0.362789
10,0.493337,0.037962,0.054335,1.000000,1.000033,0.000036,0.569203
10,0.507031,0.018536,0.014706,1.000000,0.999932,0.000000,1.000000
10,0.361571,0.046248,0.045569,1.000000,0.999978,0.000000,0.943859
10,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.241163,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
11,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.005845,0.798873,0.052323,1.000000,0.999981,0.000000,0.999056
11,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.320573,0.223611,0.854638,0.412266,1.201417,1.981859,0.998618
11,0.240323,0.168467,0.034667,1.000000,0.999971,0.000000,0.923066
11,0.276739,0.230731,0.042749,1.000000,0.999977,0.000000,0.843662
11,0.246839,0.371897,0.050557,1.000000,0.999980,0.000000,0.413788
11,0.536687,0.977041,0.008286,1.000000,1.000458,0.000000,0.707107
11,0.629487,0.607977,0.009291,0.999999,0.999673,0.000292,0.800000
11,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.844965,0.754167,0.016541,1.000000,0.999530,0.000000,0.000000
11,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.865055,0.409375,0.002523,1.000000,0.999604,0.000000,0.000000
11,0.642750,0.231333,0.072802,1.000000,1.000031,0.000013,0.274720
11,0.760101,0.102157,0.028715,1.000000,0.999965,0.000000,0.707107
11,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.534295,0.586182,0.098112,1.000000,1.000019,0.000019,0.554700
11,0.467850,0.429325,0.046116,1.000000,0.999952,0.000026,0.707088
11,0.819375,0.407917,3.811507,0.686293,4.697795,2.526932,-0.985460
11,0.945914,0.940038,0.123398,1.000000,0.999992,0.000000,0.884906
11,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.491713,0.750632,0.012017,1.000000,1.000316,0.000000,0.707107
11,0.942187,0.436458,1.186291,0.800254,0.794856,0.967461,0.936329
11,0.487334,0.043503,0.054335,1.000000,0.999982,0.000000,0.569203
11,0.507031,0.021170,0.014706,1.000000,0.999932,0.000000,1.000000
11,0.359548,0.053954,0.045569,1.000000,0.999978,0.000000,0.943859
11,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.240952,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
12,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.005543,0.808130,0.052323,1.000000,0.999981,0.000000,0.999056
12,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.310759,0.222113,0.024811,1.000000,0.999960,0.000000,0.707090
12,0.238552,0.174133,0.054213,0.868422,1.563753,1.061552,0.114176
12,0.273691,0.237117,0.042749,1.000000,0.999977,0.000000,0.843662
12,0.240726,0.375601,0.050555,1.000000,0.999966,0.000031,0.413800
12,0.537464,0.978078,0.008286,1.000000,0.999879,0.000000,0.707107
12,0.630228,0.609294,0.009294,0.999999,0.999892,0.000000,0.800131
12,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.842768,0.754167,0.016541,1.000000,0.999530,0.000000,0.000000
12,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.864720,0.409375,0.002523,1.000000,0.999604,0.000000,0.000000
12,0.633453,0.234875,0.029817,0.992766,0.409554,0.057182,0.329223
12,0.757404,0.105753,0.028715,1.000000,0.999965,0.000000,0.707114
12,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.526404,0.593454,0.058125,1.000000,0.999949,0.000048,0.581216
12,0.464255,0.435950,0.050436,1.000000,0.999980,0.000000,0.957828
12,0.895312,0.418750,2.875701,0.667988,1.159883,0.732466,-0.829072
12,0.938281,0.959375,0.113552,1.000000,0.999991,0.000000,0.707092
12,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.490585,0.752136,0.012012,1.000000,0.999917,0.000000,0.707107
12,0.927539,0.571615,1.514950,0.791630,0.779007,1.866408,0.972806
12,0.139423,0.951362,0.083852,1.000000,0.795941,0.392039,-0.832057
12,0.485341,0.045587,0.008304,0.999999,0.999880,0.000000,0.706979
12,0.507413,0.022892,0.008803,1.000000,0.999714,0.000345,0.894439
12,0.357549,0.061570,0.045569,1.000000,0.999978,0.000000,0.943859
12,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.240740,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
13,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.005469,0.810417,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.302969,0.220000,0.411393,0.579830,1.198397,3.042236,0.807389
13,0.231138,0.173810,0.063986,1.000000,0.999983,0.000013,-0.124031
13,0.270643,0.243504,0.042749,1.000000,0.999977,0.000000,0.843662
13,0.235625,0.380625,0.047139,1.000000,0.999928,0.000000,0.707107
13,0.538242,0.979115,0.008286,1.000000,0.999879,0.000000,0.707107
13,0.630968,0.610610,0.009293,0.999998,0.999601,0.000219,0.799825
13,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.840570,0.754167,0.016541,1.000000,0.999530,0.000000,0.000000
13,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.864385,0.409375,0.002523,1.000000,0.999604,0.000000,0.000000
13,0.631252,0.236110,0.008329,1.000000,1.000275,0.000141,0.554583
13,0.755206,0.110431,0.042536,1.000000,0.999967,0.000002,0.986398
13,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.520122,0.599437,0.044729,1.000000,0.789767,0.386543,0.196116
13,0.462330,0.444505,0.050436,1.000000,0.999980,0.000000,0.957828
13,0.927617,0.973593,0.113547,1.000000,0.999991,0.000000,0.707122
13,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.489457,0.753641,0.012012,1.000000,0.999518,0.000000,0.707107
13,0.881094,0.676875,1.712885,0.742247,1.145425,1.821237,0.987550
13,0.146274,0.930048,0.448859,0.984329,3.236770,0.666746,0.078673
13,0.198437,0.949306,4.087666,0.474714,1.656657,1.682730,-0.973417
13,0.484562,0.046626,0.008302,0.999999,0.999591,0.000289,0.707183
13,0.507936,0.024286,0.008803,1.000000,0.999886,0.000000,0.894439
13,0.357031,0.063542,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.719531,0.011458,0.935336,0.654330,0.425121,0.466991,-0.272323
13,0.986881,0.014953,0.048942,1.000000,0.999980,0.000000,0.754058
13,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.240526,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
14,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.292299,0.213095,0.802765,0.614799,1.131214,2.407943,0.855500
14,0.222764,0.174641,0.065653,1.000000,0.999980,0.000012,0.393916
14,0.268899,0.248361,0.023252,1.000000,0.999980,0.000069,0.948683
14,0.230840,0.384557,0.039530,1.000000,0.999975,0.000000,0.316228
14,0.539029,0.980164,0.008286,1.000000,1.000458,0.000000,0.707107
14,0.631718,0.611942,0.009293,0.999998,0.999601,0.000219,0.799825
14,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.838347,0.754167,0.016541,1.000000,0.999530,0.000000,0.000000
14,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.864062,0.409375,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.630321,0.236937,0.008326,1.000000,0.999880,0.000000,0.554771
14,0.754267,0.117949,0.042536,1.000000,0.999967,0.000002,0.986398
14,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.514186,0.601425,0.044729,1.000000,0.999978,0.000000,0.196116
14,0.460383,0.453160,0.037889,1.000000,0.751205,0.180788,0.993883
14,0.917095,0.986100,0.092498,1.000000,0.999968,0.000030,0.581221
14,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.488315,0.755163,0.012012,1.000000,0.999518,0.000000,0.707107
14,0.839219,0.796042,1.404063,0.620344,2.475801,1.294639,-0.395458
14,0.150000,0.850095,0.541221,0.523157,0.335990,1.283559,-0.770300
14,0.073828,0.879167,2.822635,0.714765,1.269317,2.601610,0.188166
14,0.483773,0.047678,0.008304,0.999999,1.000168,0.000289,0.706979
14,0.508465,0.025697,0.008803,1.000000,0.999886,0.000000,0.894439
14,0.357031,0.063542,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.769922,0.117708,0.934942,0.993521,0.760969,1.031654,0.917070
14,0.982561,0.021565,0.048942,1.000000,0.999980,0.000000,0.754058
14,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.240314,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
15,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.273177,0.202778,1.030028,0.361367,1.362180,1.412377,-0.517420
15,0.214795,0.179276,0.061057,1.000000,0.999984,0.000000,0.857500
15,0.267884,0.252421,0.042734,1.000000,0.999983,0.000044,0.948691
15,0.226367,0.391059,0.060739,1.000000,0.999984,0.000000,0.857493
15,0.539807,0.981201,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.631070,0.610791,0.020917,1.000000,0.999855,0.000130,-0.800019
15,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.838594,0.759167,0.121967,1.000000,0.999992,0.000000,0.894427
15,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.864062,0.409375,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.629401,0.237755,0.008326,1.000000,0.999485,0.000141,0.554700
15,0.747236,0.130535,0.121486,1.000000,0.999989,0.000002,0.737143
15,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.506893,0.604657,0.067881,1.000000,0.999985,0.000000,0.371399
15,0.459666,0.460051,0.037889,1.000000,0.999974,0.000000,0.993883
15,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.487187,0.756667,0.012017,1.000000,1.000316,0.000000,0.707107
15,0.775608,0.888773,0.252538,1.000000,0.362133,1.683209,-0.141414
15,0.198203,0.858646,0.739248,1.000000,1.431457,1.459974,-0.966235
15,0.482993,0.048718,0.008304,0.999999,1.000168,0.000289,0.706979
15,0.508987,0.027092,0.008803,1.000000,0.999886,0.000000,0.894439
15,0.357031,0.063542,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.771875,0.217708,1.870968,0.563825,1.934466,0.351932,0.589841
15,0.978292,0.028100,0.048942,1.000000,1.000071,0.000104,0.754058
15,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.240103,0.856250,0.001594,1.000000,0.999373,0.000000,0.000000
16,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.234180,0.220573,0.604566,0.905458,0.522308,2.311130,0.987817
16,0.210623,0.188547,0.061058,1.000000,0.999984,0.000000,0.857488
16,0.265430,0.260417,0.078617,1.000000,0.999996,0.000006,0.848001
16,0.220724,0.397386,0.057841,0.973614,1.005967,0.259297,0.548892
16,0.539844,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.629403,0.607828,0.020921,1.000000,0.999952,0.000000,-0.800000
16,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.841406,0.773039,0.058824,1.000000,1.000041,0.000000,1.000000
16,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.864062,0.409375,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.628480,0.238573,0.008326,1.000000,0.999880,0.000000,0.554700
16,0.736719,0.146181,0.055556,1.000000,0.999982,0.000000,1.000000
16,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.498523,0.609121,0.067881,1.000000,0.999985,0.000000,0.371399
16,0.459110,0.466719,0.037889,1.000000,0.999974,0.000000,0.993883
16,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.486059,0.758171,0.012012,1.000000,0.999917,0.000000,0.707107
16,0.724083,0.934103,0.327775,1.000000,0.588682,0.086736,0.554700
16,0.220066,0.794134,1.019745,0.987282,0.921583,0.098148,-0.989400
16,0.482213,0.049757,0.008304,0.999999,1.000168,0.000289,0.706979
16,0.509510,0.028486,0.008803,1.000000,0.999886,0.000000,0.894439
16,0.357031,0.063542,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.786719,0.312500,1.892094,0.399246,0.846003,2.369891,-0.980580
16,0.974023,0.034635,0.048942,1.000000,0.999980,0.000000,0.754059
16,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.264844,0.435417,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.238281,0.577083,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.239889,0.856250,0.001417,1.000000,0.888804,0.000000,0.000000
17,0.194531,0.845833,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.083594,0.806250,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.135156,0.189583,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.198958,0.257639,0.794584,0.795958,0.668825,0.806229,0.948683
17,0.206401,0.197928,0.061058,1.000000,0.999984,0.000000,0.857488
17,0.259831,0.272361,0.078617,1.000000,1.000006,0.000011,0.848001
17,0.214908,0.404081,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.539844,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.627716,0.604829,0.020922,1.000000,0.999952,0.000000,-0.800000
17,0.488281,0.868750,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.842969,0.856250,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.833594,0.981250,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.841406,0.781250,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.828125,0.436458,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.864062,0.409375,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.627549,0.239400,0.008326,1.000000,0.999541,0.000226,0.554771
17,0.736719,0.156134,0.055556,1.000000,0.999982,0.000000,1.000000
17,0.710156,0.635417,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.490054,0.613638,0.060339,1.000000,0.888888,0.000001,0.371400
17,0.458594,0.472917,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.588281,0.118750,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.601562,0.206250,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.856250,0.223958,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.485156,0.759375,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.186004,0.711857,0.216979,1.000000,0.999995,0.000000,0.196109
17,0.481424,0.050809,0.008302,0.999999,0.999880,0.000000,0.707183
17,0.510039,0.029897,0.008803,1.000000,0.999886,0.000000,0.894439
17,0.357031,0.063542,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.796875,0.407986,1.163289,0.787634,1.859036,0.500440,0.970143
17,0.969704,0.041248,0.048942,1.000000,0.999980,0.000000,0.754059
17,0.571094,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.320312,0.210417,0.000000,0.000000,0.000000,0.000000,0.000000
